Unnamed: 0,TMDB_ID,Title,Rating,Keywords,Poster_Link,Plot_Story,Genre1,Genre2
4968,287925,relative happiness,7.0,woman director,https://image.tmdb.org/t/p/original/3VwL6j9bcDO3f8Qn7Z3L7hwydNe.jpg,Plus-sized Lexie Ivy is a feisty B&B owner who desperately needs a date to her sister's wedding.,10749,35.0
4969,259997,such good people,6.042,"loss of loved one, money, couple, lgbt, house-sitting",https://image.tmdb.org/t/p/original/gttWxZMNek3UmFjReNFrWOR8AXj.jpg,A young couple discovers a secret room filled with cash while house-sitting for rich friends who die while out of the country.,35,9648.0
4972,291319,a long way off,7.3,christian film,https://image.tmdb.org/t/p/original/iYkiezE8AjKVTmRUxSxywILubTW.jpg,"Jacob is tired of living on the family farm, submitting to the rules of his father. One day he demands an early inheritance from his father, who shocks his young son by agreeing to give it to him. So, he heads to the big city doing things his way without restraint, and for a while he does well-surprisingly well. He takes huge business risks and converts his small fortune into a big fortune, despite his extremely flamboyant lifestyle that attracts the wrong women, including seductive Laura, whose rich boyfriend Frank is often dangerously nearby. Jake had it all: money, ladies, prestige-but then-he loses it all and just when he things he's hit bottom the bottom drops some more- until he is eating out of dumpsters and eventually ends up living in a literal pig pen. Coming to his senses he heads home, determined to work in an entry level position for his dad, who surprises him once again by running to him-but is it to kiss him or kill him?",10749,18.0
4974,299858,dog food,6.389,"butcher's shop, dog, short film",https://image.tmdb.org/t/p/original/rpST2aYGCD7F8h4T9kJW2hcZtvH.jpg,"When Declan loses his dog and best friend, Ralphie, his life starts to unravel.",53,27.0
4979,334839,slut,6.9,"woman director, short film",https://image.tmdb.org/t/p/original/jcSFImC6UFEHUCQeNCGRcBkP9MQ.jpg,A naive young girl becomes the target of a murderous sociopath when she attempts to reinvent herself to impress the boys in her small Texas town.,53,27.0
4981,556623,nine,7.5,"cat, short film, diablo",https://image.tmdb.org/t/p/original/lbG7ac4rK5SiSwALgcxPMaqI8jE.jpg,"Adapted from the short story ""Grey's heart"" from the novel ""Nine Lives"" by Songsin Tiewsomboon, Nine is a haunting tale of a Grey Cat, afraid of losing his final life, makes a deal with devil and gets much more than he bargained for.",16,12.0
4982,362541,jump!,7.0,"obsession, psychiatric hospital, mental illness, short film",https://image.tmdb.org/t/p/original/yFhri1qRHKmBmHK5AQ7XRbuOFOE.jpg,"During a 48hr observation at a psych facility, Jack meets Wendy, a young woman with a unique obsession.",35,18.0
4985,255615,river of fundament,6.563,"opera, gold, loss of loved one, pregnancy, idaho, surreal, musical, surrealism, crow, sculpture, avant-garde, modern art, spirtuality",https://image.tmdb.org/t/p/original/sMGevssYsHJG8omlL26rPZFWgRY.jpg,"Visionary artist Matthew Barney returns to cinema with this 3-part epic, a radical reinvention of Norman Mailer’s novel Ancient Evenings. In collaboration with composer Jonathan Bepler, Barney combines traditional modes of narrative cinema with filmed elements of performance, sculpture, and opera, reconstructing Mailer’s hypersexual story of Egyptian gods and the seven stages of reincarnation, alongside the rise and fall of the American car industry.",18,14.0
4987,362765,the sound and the shadow,8.0,"los angeles, california, buddy, echo park, allergies",https://image.tmdb.org/t/p/original/xsMGnLQwE1W7Hh6b7wRMP975yMx.jpg,"An allergy-ridden, eavesdropping sound engineer and his boisterous new roommate are thrust into a missing girl case when he discovers clues to her disappearance in his neighborhood recordings.",53,35.0
4990,375729,the looking planet,6.263,short film,https://image.tmdb.org/t/p/original/fHCThlzHaBtJHbDbM83IVkAI8BU.jpg,"During the construction of the universe, a young member of the Cosmos Corps of Engineers decides to break some fundamental laws in the name of self-expression.",12,16.0
4991,1058654,"27, memory lane",6.0,"time travel, romance",https://image.tmdb.org/t/p/original/fd6Prb9eczRSq7DXz6yTd3kZ2jO.jpg,A divorced doctor is gifted a bespoke door that sends him back 25 years in search of the only woman he ever loved.,18,14.0
5003,270495,desert cathedral,6.0,"suicide, road movie, foreclosure",https://image.tmdb.org/t/p/original/kPmSTVhp1O1HM1NNmk36rIPGg4N.jpg,"The true story of a real estate developer who disappeared into the Southwestern desert in 1992, leaving behind a series of VHS tapes.",18,9648.0
5017,291259,beyond the pale,7.1,"british empire, threat, lascar",https://image.tmdb.org/t/p/original/eLtmzNtlP53d3GUz0LqU4JwPRg1.jpg,"Mr. Whicher is hired by former Home Secretary Sir Edward Shore to investigate the violent threats made against his son Charles, who has recently returned from India with his family.",80,18.0
5022,1198450,phineas and ferb: night of the living pharmacists,10.0,"parody, spoof, zombie, zombification",https://image.tmdb.org/t/p/original/xZqfBvkGL7VVmw4Sa3III1K8xOk.jpg,"Doofenshmirtz's latest ""-inator"" accidentally turns the citizens of Danville into contagious mindless repulsive pharmacists that look like him who run rampant all over town. Agent P and the kids must work together to save Danville and avoid becoming mindless repulsive pharmacists themselves.",16,35.0
5023,306220,my dad is scrooge,6.1,"christmas, scrooge",https://image.tmdb.org/t/p/original/nW2DrKfQzn1Z0KfB4pZlpSGdIEz.jpg,"""A Christmas Carol"" turns into ""A Christmas Corral"" as the animals of Woodsley's Farm help Oliver and his little sister June stage the classic tale to shock their Dad into embracing the spirit of the holidays.",10751,35.0
5027,440003,int. café – night,7.2,"hotel, kiss, loss, love, reunion, tears, cafe, heartbreak",https://image.tmdb.org/t/p/original/6f6fDx3ZD0duYuX9nQ89Ch5Mqyu.jpg,"A short film exploring two stories about love, loss and reunion set inside a café in Kolkata, India.",10749,18.0
5031,282447,shooting for socrates,6.2,"sports, world cup, football (soccer), belfast, north ireland, 1980s",https://image.tmdb.org/t/p/original/g5U7kUWrkqIR6XtphpuVqVwTGyB.jpg,"Set in Belfast against the backdrop of the 1986 World Cup, Shooting for Socrates tells the story of a momentous time in Northern Ireland's football history through the eyes of players, fans and the media. The film also follows the lives of passionate football supporter Arthur and his son Tommy from East Belfast. The lead up to a momentous day in the life of a young boy (his 10th birthday) mirrors the build up to the big day for the Northern Ireland football team as they play the greatest match of their lives.",35,18.0
5034,332940,tales of the supernatural,6.5,"religion and supernatural, psychological thriller",https://image.tmdb.org/t/p/original/8JvGEKinIRHZU3lYCCcW89V5Uqw.jpg,This film consists of six supernatural tales linked together by a demon that is intent on collecting human souls. The Demon banished to Earth by The Devil performs unholy rituals that releases the souls of the damned.,14,9648.0
5039,273222,field punishment no.1,8.0,"world war i, new zealand, pacifism, conscientious objector",https://image.tmdb.org/t/p/original/da9k3GnAvFZ6o5pkSAjLgcMMe3.jpg,"In 1916, the New Zealand Government secretly shipped 14 of the country's most outspoken conscientious objectors to the Western Front in an attempt to convert, silence, or quite possibly kill them. This is their story.",10752,18.0
5048,347199,help,6.8,monster,https://image.tmdb.org/t/p/original/6PgSd7hXHbN6zSm1zmIhWztIoif.jpg,"The first live-action Spotlight Story, HELP, brings cinema-quality filmmaking to the world of 360 storytelling. Filmed with a groundbreaking and custom-built camera array system, HELP drops the audience into the middle of downtown Los Angeles where an unexpected meteor shower has left a deep scar on the streets of Chinatown. What happens next creates panic in the streets and sends a young woman scrambling to escape.",28,878.0
5049,272119,sleeping beauty,6.2,fairy tale,https://image.tmdb.org/t/p/original/3VWsdx8GfVwke7zRcjx7GvO3sDd.jpg,"The beautiful Aurora is cursed into everlasting sleep by an evil witch for a crime she didn't commit. The brave Commander of the Guard, William, embarks on a quest inspired by both love and loyalty to free the doomed princess. He travels into the dark forest where he encounters a friendly elf that helps him on his quest, a dangerous wizard with no love for royalty or evil, a deadly assassin, and a ravenous creature that preys on human flesh before the final confrontation that will determine Aurora's fate.",18,14.0
5052,297600,knock 'em dead,6.6,all black cast,https://image.tmdb.org/t/p/original/2JNje3JjvK8hQqCLmB6pYV2NPnD.jpg,"Three rival actresses and their crew, desperate and hating each other, reunite for a horror movie sequel when someone starts killing them off just like in their movie, in this bitchy, raunchy comedy mystery.",9648,35.0
5055,306562,"ulises and the 10,000 moustaches",6.1,mustache,https://image.tmdb.org/t/p/original/sI0LBFnBMqGKuXeRJT9c97EDxas.jpg,"Though it sounds incredible, little Ulises with only nine years old, from one day to another grows an enourmous mustache. This situation, appearing to be ordinary, starts a series of extraordinary events for him, his mother and his best friends. From this moment onward with the company of a bunch of very curious characters they will have to face this hairy adventure.",35,10751.0
5058,433715,8 days,6.5,sex trafficking,https://image.tmdb.org/t/p/original/fvYRa0Zw9G3KVKuxDjmtQlzZngx.jpg,"After sneaking to a party with her friends, 16-year-old Amber Stevens goes missing. Forced into the world of sex trafficking, her family and community fight to get her back. Inspired by actual events.",53,18.0
5070,261899,prospect,6.107,"space suit, survival, alien planet, space western, natural resources, father daughter relationship, giant forest, toxic atmosphere",https://image.tmdb.org/t/p/original/txct2aXLBYHOguaxcVWaVwB1IDC.jpg,"On the surface of a hostile planet of green forests where the atmosphere is toxic, a teenage girl and her father look for precious materials to enrich themselves. When the father is attacked by a wandering bandit, the daughter must take control of the situation.",28,878.0
5072,327361,the incredible adventure of jojo (and his annoying little sister avila),6.2,"survival, car wreck, lost in the woods",https://image.tmdb.org/t/p/original/rY2HHOhhjCpaGsFb7arVy0lJMeI.jpg,"A six year old boy named Jojo wakes up from a car crash deep within the woods. He reluctantly pulls his baby sister from the wreckage, plops her into his back pack, and together they try to make it home alive",12,35.0
5076,348552,tension(s),6.25,"current, tension",https://image.tmdb.org/t/p/original/xrQqaxzpDszB5xp9G2c3VoCQ1ud.jpg,"A tortured ex-Negotiator, once pride of the Boston Police Department is taken hostage in his home. A psychological confrontation takes place while the kidnappers demand that he completes a mysterious mission for them.",80,28.0
5081,278858,rocketman,6.0,rocket,https://image.tmdb.org/t/p/original/nk5BIV48UFWz4zouOBqRpX5MaXK.jpg,"Nine year old Harry has a plan. A plan to build a rocket and fly his mum to safety just like his hero The Star Ship Captain from his favourite TV show. With only his best friend Jordan by his side, can they blast off before it's too late?",878,18.0
